Store,Dept,Date,Weekly_Sales,IsHoliday,Demand,Forecast_Demand,Forecast,Demand_Proxy,Forecast_Error,Absolute_Error,Safety_Stock,Next_Forecast,Target_Inventory,Starting_Inventory,Arriving_Inventory,Fulfilled_Demand,Lost_Sales,Ending_Inventory,Order_Qty,Holding_Cost,Shortage_Cost,Total_Cost
42.0,97.0,2012-10-05,19266.32,False,19266.32,21891.884115865167,21891.884115865167,19266.32,-2625.564115865167,2625.564115865167,780.3368446182634,20600.401336595267,21380.73818121353,22672.220960483435,21959.454679217575,19266.32,0.0,3405.9009604834355,17974.837220730096,3405.9009604834355,0.0,3405.9009604834355
42.0,98.0,2012-10-05,5601.47,False,5601.47,5787.504381034005,5787.504381034005,5601.47,-186.03438103400458,186.03438103400458,747.625827010267,6474.034257759015,7221.660084769283,6535.130208044272,6032.126976663329,5601.47,0.0,933.6602080442717,6287.999876725011,933.6602080442717,0.0,933.6602080442717
43.0,1.0,2012-10-05,6497.3,False,6497.3,6341.043977712874,6341.043977712874,6497.3,156.25602228712614,156.25602228712614,753.5361349141532,6861.182229236008,7614.7183641501615,7094.580112627027,7094.580112627027,6497.3,0.0,597.2801126270269,7017.438251523135,597.2801126270269,0.0,597.2801126270269
43.0,2.0,2012-10-05,22194.61,False,22194.61,21452.700784288907,21452.700784288907,22194.61,741.9092157110936,741.9092157110936,765.748021068005,20240.14001695003,21005.888038018034,22218.44880535691,20447.20829327414,22194.61,0.0,23.838805356910598,20982.049232661124,23.838805356910598,0.0,23.838805356910598
43.0,3.0,2012-10-05,811.36,False,811.36,633.1063361481182,633.1063361481182,811.36,178.2536638518818,178.2536638518818,760.1633926206036,586.7910235841099,1346.9544162047137,1393.269728768722,793.7988025987524,811.36,0.0,581.909728768722,765.0446874359917,581.909728768722,0.0,581.909728768722
43.0,4.0,2012-10-05,17819.12,False,17819.12,18261.254537877416,18261.254537877416,17819.12,-442.13453787741673,442.13453787741673,789.8198077210396,17174.24560418348,17964.06541190452,19051.074345598456,18190.008912147063,17819.12,0.0,1231.9543455984567,16732.111066306064,1231.9543455984567,0.0,1231.9543455984567
43.0,5.0,2012-10-05,1255.48,False,1255.48,434.74599126866735,434.74599126866735,1255.48,820.7340087313327,820.7340087313327,746.5693905809655,617.8955637878112,1364.4649543687767,1181.315381849633,1181.315381849633,1181.315381849633,74.164618150367,0.0,1364.4649543687767,0.0,370.823090751835,370.823090751835
43.0,6.0,2012-10-05,19.76,False,19.76,0.0,0.0,19.76,19.76,19.76,859.8780867330374,0.0,859.8780867330374,884.3558493700374,0.0,19.76,0.0,864.5958493700374,0.0,864.5958493700374,0.0,864.5958493700374
43.0,7.0,2012-10-05,379.56,False,379.56,199.50968799308265,199.50968799308265,379.56,180.05031200691735,180.05031200691735,745.9720727894104,157.86388610085444,903.8359588902648,945.481760782493,284.5438989405909,379.56,0.0,565.921760782493,337.91419810777177,565.921760782493,0.0,565.921760782493
43.0,8.0,2012-10-05,13937.24,False,13937.24,13531.963674255316,13531.963674255316,13937.24,405.2763257446841,405.2763257446841,768.9773516565659,13279.410190782455,14048.38754243902,14300.941025911881,13727.597489884934,13937.24,0.0,363.7010259118815,13684.68651652714,363.7010259118815,0.0,363.7010259118815
43.0,9.0,2012-10-05,154.62,False,154.62,44.752470393193136,44.752470393193136,154.62,109.86752960680687,109.86752960680687,744.846196085371,67.57585310631228,812.4220491916833,789.5986664785642,53.13880608376519,154.62,0.0,634.9786664785642,177.44338271311915,634.9786664785642,0.0,634.9786664785642
43.0,10.0,2012-10-05,454.12,False,454.12,446.18182514728414,446.18182514728414,454.12,7.938174852715861,7.938174852715861,745.6434093683299,251.18501527069947,996.8284246390294,1191.825234515614,531.9677243054747,454.12,0.0,737.705234515614,259.1231901234154,737.705234515614,0.0,737.705234515614
43.0,11.0,2012-10-05,556.14,False,556.14,388.40444360075634,388.40444360075634,556.14,167.73555639924365,167.73555639924365,747.404348240775,353.8275256234539,1101.2318738642289,1135.8087918415313,418.66767103696156,556.14,0.0,579.6687918415313,521.5630820226976,579.6687918415313,0.0,579.6687918415313
43.0,12.0,2012-10-05,77.21,False,77.21,0.0,0.0,77.21,77.21,77.21,744.7737595492142,0.0,744.7737595492142,744.7737595492142,62.38670995560756,77.21,0.0,667.5637595492142,77.21000000000004,667.5637595492142,0.0,667.5637595492142
43.0,13.0,2012-10-05,18809.0,False,18809.0,17905.553347325553,17905.553347325553,18809.0,903.4466526744473,903.4466526744473,802.3201035821536,16569.603386204573,17371.923489786728,18707.873450907708,17774.371373133366,18707.873450907708,101.12654909229241,0.0,17371.923489786728,0.0,505.63274546146204,505.63274546146204
43.0,14.0,2012-10-05,1711.9,False,1711.9,1406.2069925324602,1406.2069925324602,1711.9,305.6930074675399,305.6930074675399,747.4705820591661,1330.792048658937,2078.262630718103,2153.677574591626,1492.2002289917916,1711.9,0.0,441.77757459162603,1636.485056126477,441.77757459162603,0.0,441.77757459162603
43.0,16.0,2012-10-05,1879.47,False,1879.47,1649.470137275359,1649.470137275359,1879.47,229.99986272464093,229.99986272464093,746.5924543695293,1845.937690375306,2592.530144744835,2396.0625916448885,1888.9832393511385,1879.47,0.0,516.5925916448884,2075.937553099947,516.5925916448884,0.0,516.5925916448884
43.0,17.0,2012-10-05,400.11,False,400.11,281.77539999959333,281.77539999959333,400.11,118.33460000040668,118.33460000040668,744.7791013947718,266.80171021000115,1011.580811604773,1026.5545013943652,226.1277351942124,400.11,0.0,626.4445013943651,385.1363102104078,626.4445013943651,0.0,626.4445013943651
43.0,18.0,2012-10-05,486.04,False,486.04,708.3633156366582,708.3633156366582,486.04,-222.32331563665815,222.32331563665815,1053.1312062576258,257.4808723850364,1310.6120786426623,1761.494521894284,270.03186504511496,486.04,0.0,1275.454521894284,35.15755674837828,1275.454521894284,0.0,1275.454521894284
43.0,20.0,2012-10-05,4.0,False,4.0,0.0,0.0,4.0,4.0,4.0,744.725249234426,0.0,744.725249234426,768.0824005908238,0.0,4.0,0.0,764.0824005908238,0.0,764.0824005908238,0.0,764.0824005908238
43.0,21.0,2012-10-05,1514.16,False,1514.16,1450.6678518307726,1450.6678518307726,1514.16,63.49214816922745,63.49214816922745,745.6070029042623,1389.4539783705093,2135.0609812747716,2196.2748547350348,1365.712215490279,1514.16,0.0,682.1148547350347,1452.946126539737,682.1148547350347,0.0,682.1148547350347
43.0,25.0,2012-10-05,59.98,False,59.98,0.0,0.0,59.98,59.98,59.98,744.7875783027854,0.0,744.7875783027854,744.7875783027854,7.5480572016057295,59.98,0.0,684.8075783027854,59.98000000000002,684.8075783027854,0.0,684.8075783027854
43.0,31.0,2012-10-05,64.0,False,64.0,0.0,0.0,64.0,64.0,64.0,744.6904852568251,0.0,744.6904852568251,744.6904852568251,36.0,64.0,0.0,680.6904852568251,64.0,680.6904852568251,0.0,680.6904852568251
43.0,38.0,2012-10-05,65998.94,False,65998.94,71913.3112558817,71913.3112558817,65998.94,-5914.3712558816915,5914.3712558816915,1062.8715547916408,60205.49550632211,61268.36706111376,72976.18281067333,72976.18281067333,65998.94,0.0,6977.242810673328,54291.12425044043,6977.242810673328,0.0,6977.242810673328
43.0,40.0,2012-10-05,18814.18,False,18814.18,18887.42672497108,18887.42672497108,18814.18,-73.24672497107895,73.24672497107895,805.0730163472947,17783.890770167956,18588.96378651525,19692.499741318374,19692.499741318374,18814.18,0.0,878.3197413183734,17710.644045196877,878.3197413183734,0.0,878.3197413183734
43.0,42.0,2012-10-05,194.61,False,194.61,137.93631878955392,137.93631878955392,194.61,56.67368121044609,56.67368121044609,744.7847276389385,98.26561997319548,843.050347612134,882.7210464284924,256.67036260185796,194.61,0.0,688.1110464284924,154.93930118364165,688.1110464284924,0.0,688.1110464284924
43.0,46.0,2012-10-05,6066.1,False,6066.1,6421.289094202692,6421.289094202692,6066.1,-355.1890942026912,355.1890942026912,749.0347655984099,5835.167203232886,6584.201968831296,7170.323859801101,6549.490563542037,6066.1,0.0,1104.2238598011008,5479.978109030195,1104.2238598011008,0.0,1104.2238598011008
43.0,49.0,2012-10-05,5.94,False,5.94,0.0,0.0,5.94,5.94,5.94,859.8783888987939,0.0,859.8783888987939,906.2717730847467,0.0,5.94,0.0,900.3317730847466,0.0,900.3317730847466,0.0,900.3317730847466
43.0,52.0,2012-10-05,13.02,False,13.02,0.0,0.0,13.02,13.02,13.02,744.6864720732814,0.0,744.6864720732814,744.6864720732814,11.759999999999991,13.02,0.0,731.6664720732814,13.019999999999982,731.6664720732814,0.0,731.6664720732814
43.0,56.0,2012-10-05,30.74,False,30.74,0.0,0.0,30.74,30.74,30.74,745.2153751230143,0.0,745.2153751230143,745.2153751230143,47.23000000000002,30.74,0.0,714.4753751230143,30.74000000000001,714.4753751230143,0.0,714.4753751230143
43.0,60.0,2012-10-05,432.0,False,432.0,429.4098228471639,429.4098228471639,432.0,2.590177152836077,2.590177152836077,744.9432472989492,212.6118946659801,957.5551419649294,1174.3530701461132,428.729980034871,432.0,0.0,742.3530701461132,215.2020718188162,742.3530701461132,0.0,742.3530701461132
43.0,67.0,2012-10-05,1219.99,False,1219.99,952.9506444679504,952.9506444679504,1219.99,267.0393555320496,267.0393555320496,747.3638002812945,840.301444414045,1587.6652446953394,1700.314444749245,1403.3930822320647,1219.99,0.0,480.324444749245,1107.3407999460944,480.324444749245,0.0,480.324444749245
43.0,72.0,2012-10-05,215.68,False,215.68,103.97529539020016,103.97529539020016,215.68,111.70470460979985,111.70470460979985,744.7257900809996,60.982243425146,805.7080335061455,848.7010854711997,218.92327392443508,215.68,0.0,633.0210854711997,172.68694803494577,633.0210854711997,0.0,633.0210854711997
43.0,74.0,2012-10-05,818.66,False,818.66,621.9310923994133,621.9310923994133,818.66,196.7289076005867,196.7289076005867,745.0749782341919,528.4408999955185,1273.5158782297103,1367.0060706336053,751.5610687125632,818.66,0.0,548.3460706336053,725.169807596105,548.3460706336053,0.0,548.3460706336053
43.0,79.0,2012-10-05,10971.53,False,10971.53,13678.609409412851,13678.609409412851,10971.53,-2707.0794094128505,2707.0794094128505,7139.8947830926045,10258.080409036857,17397.97519212946,20818.504192505454,14136.615008057772,10971.53,0.0,9846.974192505453,7551.000999624006,9846.974192505453,0.0,9846.974192505453
43.0,80.0,2012-10-05,17139.54,False,17139.54,17861.941694852532,17861.941694852532,17139.54,-722.4016948525314,722.4016948525314,1082.178820407879,16730.55641573816,17812.73523614604,18944.120515260413,17887.819411513414,17139.54,0.0,1804.5805152604116,16008.154720885628,1804.5805152604116,0.0,1804.5805152604116
43.0,81.0,2012-10-05,19341.66,False,19341.66,20044.71271287562,20044.71271287562,19341.66,-703.0527128756185,703.0527128756185,748.9531992034683,18819.47617623793,19568.4293754414,20793.665912079086,20493.15713913814,19341.66,0.0,1452.0059120790866,18116.423463362313,1452.0059120790866,0.0,1452.0059120790866
43.0,82.0,2012-10-05,8621.31,False,8621.31,7969.461400735654,7969.461400735654,8621.31,651.8485992643455,651.8485992643455,777.9938047168447,7880.006175789702,8657.999980506547,8747.455205452497,8258.094332730994,8621.31,0.0,126.14520545249798,8531.85477505405,126.14520545249798,0.0,126.14520545249798
43.0,83.0,2012-10-05,4096.34,False,4096.34,4028.724203140991,4028.724203140991,4096.34,67.61579685900915,67.61579685900915,761.792972747898,3747.911769895296,4509.704742643194,4790.517175888889,4478.240994015181,4096.34,0.0,694.177175888889,3815.5275667543046,694.177175888889,0.0,694.177175888889
43.0,87.0,2012-10-05,120.32,False,120.32,79.77279634849855,79.77279634849855,120.32,40.54720365150145,40.54720365150145,744.9127844090589,62.63076939949699,807.5435538085559,824.6855807575574,187.7327963484986,120.32,0.0,704.3655807575574,103.1779730509985,704.3655807575574,0.0,704.3655807575574
43.0,90.0,2012-10-05,67509.35,False,67509.35,65961.30778225882,65961.30778225882,67509.35,1548.042217741182,1548.042217741182,794.883799102986,64519.58683345436,65314.47063255735,66756.19158136181,66286.79045207205,66756.19158136181,753.1584186381951,0.0,65314.47063255735,0.0,3765.7920931909757,3765.7920931909757
43.0,91.0,2012-10-05,34800.29,False,34800.29,34688.95020405482,34688.95020405482,34800.29,111.33979594518314,111.33979594518314,906.3594357240225,33833.45674421194,34739.81617993596,35595.30963977883,34822.49915499397,34800.29,0.0,795.0196397788313,33944.79654015713,795.0196397788313,0.0,795.0196397788313
43.0,92.0,2012-10-05,86067.68,False,86067.68,86377.85167246494,86377.85167246494,86067.68,-310.171672464945,310.171672464945,1357.2645980569584,87213.36128770626,88570.62588576322,87735.1162705219,87735.1162705219,86067.68,0.0,1667.43627052191,86903.18961524131,1667.43627052191,0.0,1667.43627052191
43.0,93.0,2012-10-05,36740.1,False,36740.1,38077.25423723519,38077.25423723519,36740.1,-1337.1542372351905,1337.1542372351905,834.7983257346738,36970.40983082528,37805.20815655995,38912.05256296986,37455.501766184854,36740.1,0.0,2171.952562969862,35633.25559359009,2171.952562969862,0.0,2171.952562969862
43.0,94.0,2012-10-05,48784.82,False,48784.82,49441.46538477794,49441.46538477794,48784.82,-656.6453847779412,656.6453847779412,889.3089948678019,47946.23400823159,48835.543003099396,50330.77437964574,50330.77437964574,48784.82,0.0,1545.9543796457438,47289.58862345365,1545.9543796457438,0.0,1545.9543796457438
43.0,95.0,2012-10-05,72310.81,False,72310.81,72530.67372965315,72530.67372965315,72310.81,-219.8637296531524,219.8637296531524,1169.2120669484661,70077.04448404795,71246.25655099642,73699.88579660162,72960.59296859843,72310.81,0.0,1389.0757966016245,69857.1807543948,1389.0757966016245,0.0,1389.0757966016245
43.0,96.0,2012-10-05,24346.35,False,24346.35,25238.168125144388,25238.168125144388,24346.35,-891.8181251443893,891.8181251443893,894.0367235915988,23921.37418332672,24815.410906918318,26132.204848735986,23479.915210964864,24346.35,0.0,1785.8548487359876,23029.55605818233,1785.8548487359876,0.0,1785.8548487359876
43.0,97.0,2012-10-05,20699.98,False,20699.98,20758.443925398005,20758.443925398005,20699.98,-58.46392539800581,58.46392539800581,751.0962526781949,19501.1641641051,20252.260416783294,21509.5401780762,20780.665385320608,20699.98,0.0,809.5601780762008,19442.700238707093,809.5601780762008,0.0,809.5601780762008
43.0,98.0,2012-10-05,8169.77,False,8169.77,8787.650178504799,8787.650178504799,8169.77,-617.8801785047981,617.8801785047981,808.7683151113772,8210.56445700318,9019.332772114558,9596.418493616176,9256.095939579143,8169.77,0.0,1426.648493616176,7592.684278498382,1426.648493616176,0.0,1426.648493616176
44.0,1.0,2012-10-05,9376.1,False,9376.1,9601.405508065742,9601.405508065742,9376.1,-225.30550806574138,225.30550806574138,750.1544731043025,9243.282669794458,9993.437142898762,10351.559981170045,9928.736506228424,9376.1,0.0,975.4599811700446,9017.977161728717,975.4599811700446,0.0,975.4599811700446
44.0,2.0,2012-10-05,10122.59,False,10122.59,11632.874573020938,11632.874573020938,10122.59,-1510.2845730209374,1510.2845730209374,751.8144609144771,10349.624329229247,11101.438790143724,12384.689033935414,12384.689033935414,10122.59,0.0,2262.099033935414,8839.33975620831,2262.099033935414,0.0,2262.099033935414
44.0,3.0,2012-10-05,505.88,False,505.88,566.1126219543028,566.1126219543028,505.88,-60.23262195430277,60.23262195430277,761.8386087576218,511.264254727242,1273.102863484864,1327.9512307119246,714.5696509619503,505.88,0.0,822.0712307119246,451.03163277293936,822.0712307119246,0.0,822.0712307119246
44.0,4.0,2012-10-05,8030.77,False,8030.77,8549.706662521909,8549.706662521909,8030.77,-518.9366625219081,518.9366625219081,751.9006366723535,8166.046662238299,8917.947298910653,9301.60729919426,9003.924085175178,8030.77,0.0,1270.8372991942597,7647.109999716393,1270.8372991942597,0.0,1270.8372991942597
44.0,5.0,2012-10-05,968.79,False,968.79,815.0973761968447,815.0973761968447,968.79,153.69262380315524,153.69262380315524,770.2296186371789,664.4440713682478,1434.6736900054266,1585.3269948340235,1585.3269948340235,968.79,0.0,616.5369948340235,818.1366951714031,616.5369948340235,0.0,616.5369948340235
44.0,6.0,2012-10-05,48.64,False,48.64,0.0,0.0,48.64,48.64,48.64,744.7294753343515,14.973608050395043,759.7030833847465,750.9386203182943,0.0,48.64,0.0,702.2986203182943,57.404463066452195,702.2986203182943,0.0,702.2986203182943
44.0,7.0,2012-10-05,205.72,False,205.72,340.8988250542992,340.8988250542992,205.72,-135.1788250542992,135.1788250542992,746.1498464111135,224.83443601721385,970.9842824283273,1087.0486714654126,332.1138538479256,205.72,0.0,881.3286714654125,89.6556109629148,881.3286714654125,0.0,881.3286714654125
44.0,8.0,2012-10-05,5658.25,False,5658.25,5514.302194743669,5514.302194743669,5658.25,143.94780525633087,143.94780525633087,761.0762924730312,5374.802231706842,6135.878524179873,6275.378487216701,6223.871843116405,5658.25,0.0,617.1284872167007,5518.7500369631725,617.1284872167007,0.0,617.1284872167007
44.0,9.0,2012-10-05,31.72,False,31.72,128.72541088989993,128.72541088989993,31.72,-97.00541088989993,97.00541088989993,744.8379452801727,32.26378063081231,777.101725910985,873.5633561700727,156.42650982814337,31.72,0.0,841.8433561700726,0.0,841.8433561700726,0.0,841.8433561700726
44.0,10.0,2012-10-05,75.38,False,75.38,233.9254680714883,233.9254680714883,75.38,-158.5454680714883,158.5454680714883,744.7378599383586,135.26875572037602,880.0066156587346,978.663328009847,103.71550366851056,75.38,0.0,903.283328009847,0.0,903.283328009847,0.0,903.283328009847
44.0,11.0,2012-10-05,494.4,False,494.4,939.9192762767444,939.9192762767444,494.4,-445.51927627674445,445.51927627674445,745.0698713073075,864.9270377185817,1609.9969090258892,1684.9891475840518,790.751489686468,494.4,0.0,1190.5891475840517,419.40776144183747,1190.5891475840517,0.0,1190.5891475840517
44.0,12.0,2012-10-05,182.89,False,182.89,121.7630401768923,121.7630401768923,182.89,61.12695982310768,61.12695982310768,744.733236660558,73.96757429163233,818.7008109521903,866.4962768374503,166.00941148866468,182.89,0.0,683.6062768374503,135.09453411474,683.6062768374503,0.0,683.6062768374503
44.0,13.0,2012-10-05,8125.7,False,8125.7,8679.114859846357,8679.114859846357,8125.7,-553.4148598463571,553.4148598463571,750.3725144498258,7795.614240027433,8545.986754477259,9429.487374296183,9109.156181132445,8125.7,0.0,1303.7873742961829,7242.199380181076,1303.7873742961829,0.0,1303.7873742961829
44.0,14.0,2012-10-05,718.85,False,718.85,680.3255485256352,680.3255485256352,718.85,38.52445147436481,38.52445147436481,745.1231044467899,643.962099256795,1389.0852037035847,1425.448652972425,679.3293769328927,718.85,0.0,706.5986529724249,682.4865507311598,706.5986529724249,0.0,706.5986529724249
44.0,16.0,2012-10-05,843.94,False,843.94,646.7014016861069,646.7014016861069,843.94,197.23859831389314,197.23859831389314,746.592128518568,522.596295405162,1269.18842392373,1393.2935302046749,794.2581327711617,843.94,0.0,549.3535302046748,719.8348937190551,549.3535302046748,0.0,549.3535302046748
44.0,17.0,2012-10-05,431.08,False,431.08,404.6406639548145,404.6406639548145,431.08,26.439336045185485,26.439336045185485,744.7042270980319,225.94456668870413,970.648793786736,1149.3448910528464,483.95293422421423,431.08,0.0,718.2648910528465,252.3839027338895,718.2648910528465,0.0,718.2648910528465
44.0,18.0,2012-10-05,694.44,False,694.44,297.96528279111675,297.96528279111675,694.44,396.4747172088833,396.4747172088833,1053.1312062576258,338.0832481179226,1391.2144543755485,1351.0964890487426,236.12952701130507,694.44,0.0,656.6564890487425,734.557965326806,656.6564890487425,0.0,656.6564890487425
44.0,20.0,2012-10-05,4.0,False,4.0,15.181932994020276,15.181932994020276,4.0,-11.181932994020276,11.181932994020276,744.6859926417361,16.58605983044196,761.2720524721781,815.2509289261868,0.0,4.0,0.0,811.2509289261868,0.0,811.2509289261868,0.0,811.2509289261868
44.0,21.0,2012-10-05,782.11,False,782.11,745.1226818038502,745.1226818038502,782.11,36.98731819614977,36.98731819614977,744.8097562421203,742.7904899500115,1487.6002461921319,1489.9324380459707,877.0888843451881,782.11,0.0,707.8224380459707,779.7778081461612,707.8224380459707,0.0,707.8224380459707
44.0,23.0,2012-10-05,16.85,False,16.85,45.478527721602525,45.478527721602525,16.85,-28.628527721602524,28.628527721602524,744.7006210830898,26.43420367303628,771.1348247561261,790.1791488046923,8.303683747014816,16.85,0.0,773.3291488046923,0.0,773.3291488046923,0.0,773.3291488046923
44.0,24.0,2012-10-05,7.97,False,7.97,8.693849633161975,8.693849633161975,7.97,-0.7238496331619748,0.7238496331619748,1053.1312062576258,0.0,1053.1312062576258,1061.8250558907878,16.663849633162044,7.97,0.0,1053.8550558907878,0.0,1053.8550558907878,0.0,1053.8550558907878
44.0,25.0,2012-10-05,24.3,False,24.3,33.37464613842702,33.37464613842702,24.3,-9.074646138427017,9.074646138427017,744.6829125635945,0.0,744.6829125635945,778.0575587020215,10.021550695572387,24.3,0.0,753.7575587020216,0.0,753.7575587020216,0.0,753.7575587020216
44.0,26.0,2012-10-05,109.4,False,109.4,49.688035087332096,49.688035087332096,109.4,59.71196491266791,59.71196491266791,744.7751769786156,21.0443250540091,765.8195020326247,794.4632120659477,160.2945928196167,109.4,0.0,685.0632120659477,80.75628996667695,685.0632120659477,0.0,685.0632120659477
44.0,27.0,2012-10-05,23.71,False,23.71,7.494366549545758,7.494366549545758,23.71,16.21563345045424,16.21563345045424,859.8781043785178,0.0,859.8781043785178,867.3724709280635,22.23436654954571,23.71,0.0,843.6624709280635,16.215633450454334,843.6624709280635,0.0,843.6624709280635
44.0,28.0,2012-10-05,68.19,False,68.19,19.609273917846902,19.609273917846902,68.19,48.58072608215309,48.58072608215309,744.7311461163608,28.0210727009161,772.7522188172769,764.3404200342077,38.60913293743488,68.19,0.0,696.1504200342076,76.60179878306928,696.1504200342076,0.0,696.1504200342076
44.0,32.0,2012-10-05,10.0,False,10.0,32.098743977728624,32.098743977728624,10.0,-22.098743977728624,22.098743977728624,744.6802379785476,57.35936641985786,802.0396043984055,787.1376736111987,0.0,10.0,0.0,777.1376736111987,24.901930787206766,777.1376736111987,0.0,777.1376736111987
44.0,38.0,2012-10-05,47446.98,False,47446.98,55012.38665704902,55012.38665704902,47446.98,-7565.406657049018,7565.406657049018,1758.2985723700058,51018.12877165459,52776.427344024596,56770.685229419025,56770.685229419025,47446.98,0.0,9323.705229419022,43452.722114605574,9323.705229419022,0.0,9323.705229419022
44.0,40.0,2012-10-05,16263.31,False,16263.31,17528.90568581007,17528.90568581007,16263.31,-1265.5956858100708,1265.5956858100708,750.6607168751489,15947.56853419966,16698.22925107481,18279.566402685217,18279.566402685217,16263.31,0.0,2016.2564026852178,14681.97284838959,2016.2564026852178,0.0,2016.2564026852178
44.0,42.0,2012-10-05,21.2,False,21.2,64.87346862563133,64.87346862563133,21.2,-43.67346862563133,43.67346862563133,744.7738815310179,0.0,744.7738815310179,809.6473501566492,63.279762872334004,21.2,0.0,788.4473501566491,0.0,788.4473501566491,0.0,788.4473501566491
44.0,44.0,2012-10-05,19.76,False,19.76,89.89950835301829,89.89950835301829,19.76,-70.13950835301829,70.13950835301829,1053.1312062576258,98.98993121095484,1152.1211374685806,1143.030714610644,0.0,19.76,0.0,1123.270714610644,28.850422857936564,1123.270714610644,0.0,1123.270714610644
44.0,46.0,2012-10-05,5244.59,False,5244.59,5915.428937947672,5915.428937947672,5244.59,-670.8389379476721,670.8389379476721,757.7472583538387,5394.660862522726,6152.408120876565,6673.176196301511,6270.041279335365,5244.59,0.0,1428.5861963015104,4723.821924575054,1428.5861963015104,0.0,1428.5861963015104
44.0,49.0,2012-10-05,5.0,False,5.0,21.98941732193276,21.98941732193276,5.0,-16.98941732193276,16.98941732193276,796.0972468654268,0.0,796.0972468654268,891.9420247911381,0.0,5.0,0.0,886.9420247911381,0.0,886.9420247911381,0.0,886.9420247911381
44.0,52.0,2012-10-05,20.81,False,20.81,23.70625745050211,23.70625745050211,20.81,-2.8962574505021124,2.8962574505021124,744.699506091315,0.0,744.699506091315,809.4553491799609,0.0,20.81,0.0,788.6453491799609,0.0,788.6453491799609,0.0,788.6453491799609
44.0,56.0,2012-10-05,352.5,False,352.5,211.5069912197834,211.5069912197834,352.5,140.9930087802166,140.9930087802166,751.8849494096648,90.43425533579348,842.3192047454584,963.3919406294483,437.2104830612242,352.5,0.0,610.8919406294483,231.42726411601006,610.8919406294483,0.0,610.8919406294483
44.0,59.0,2012-10-05,7.98,False,7.98,17.946861875131145,17.946861875131145,7.98,-9.966861875131144,9.966861875131144,859.8907905692679,17.946861875131145,877.837652444399,962.7315813865148,0.0,7.98,0.0,954.7515813865148,0.0,954.7515813865148,0.0,954.7515813865148
44.0,60.0,2012-10-05,360.0,False,360.0,365.0259352931939,365.0259352931939,360.0,-5.025935293193925,5.025935293193925,744.813109142492,397.82429641763446,1142.6374055601264,1109.839044435686,424.5613806939282,360.0,0.0,749.839044435686,392.79836112444036,749.839044435686,0.0,749.839044435686
44.0,67.0,2012-10-05,1089.18,False,1089.18,1173.4790342371143,1173.4790342371143,1089.18,-84.29903423711426,84.29903423711426,747.0373656527585,994.201016625361,1741.2383822781194,1920.516399889873,1239.5763505009406,1089.18,0.0,831.3363998898728,909.9019823882466,831.3363998898728,0.0,831.3363998898728
44.0,72.0,2012-10-05,133.72,False,133.72,131.04749548496852,131.04749548496852,133.72,2.672504515031477,2.672504515031477,745.6051619020245,124.0676654737697,869.6728273757942,894.4385707276992,0.0,133.72,0.0,760.7185707276992,108.954256648095,760.7185707276992,0.0,760.7185707276992
44.0,74.0,2012-10-05,672.75,False,672.75,667.1896204166352,667.1896204166352,672.75,5.560379583364806,5.560379583364806,747.0762221262692,549.6867884980558,1296.763010624325,1414.2658425429045,515.1542794686628,672.75,0.0,741.5158425429045,555.2471680814206,741.5158425429045,0.0,741.5158425429045
44.0,79.0,2012-10-05,5202.92,False,5202.92,4840.543700870053,4840.543700870053,5202.92,362.37629912994726,362.37629912994726,759.1855390907275,4756.401749313015,5515.587288403743,5599.72923996078,5530.102643944662,5202.92,0.0,396.80923996078036,5118.778048442962,396.80923996078036,0.0,396.80923996078036
44.0,80.0,2012-10-05,5287.32,False,5287.32,5975.762846230874,5975.762846230874,5287.32,-688.4428462308742,688.4428462308742,755.6409281057108,5520.793605866233,6276.434533971944,6731.403774336584,6071.235905169501,5287.32,0.0,1444.0837743365846,4832.350759635359,1444.0837743365846,0.0,1444.0837743365846
44.0,81.0,2012-10-05,7747.09,False,7747.09,8470.078907283356,8470.078907283356,7747.09,-722.9889072833557,722.9889072833557,746.3203219197208,7745.690806762099,8492.01112868182,9216.399229203076,8827.414044319345,7747.09,0.0,1469.309229203076,7022.701899478743,1469.309229203076,0.0,1469.309229203076
44.0,82.0,2012-10-05,4413.6,False,4413.6,4365.426759160783,4365.426759160783,4413.6,48.173240839217215,48.173240839217215,779.008487552814,4312.923427849615,5091.931915402429,5144.435246713597,5002.038639066118,4413.6,0.0,730.8352467135965,4361.096668688832,730.8352467135965,0.0,730.8352467135965
44.0,83.0,2012-10-05,862.36,False,862.36,970.6891115087394,970.6891115087394,862.36,-108.3291115087394,108.3291115087394,745.5251877163073,780.56142734666,1526.0866150629672,1716.2142992250467,1010.8662079291231,862.36,0.0,853.8542992250467,672.2323158379205,853.8542992250467,0.0,853.8542992250467
44.0,85.0,2012-10-05,199.4,False,199.4,33.61377798354509,33.61377798354509,199.4,165.78622201645493,165.78622201645493,744.9469597504502,31.51956584653833,776.4665255969885,778.5607377339953,82.96328896015257,199.4,0.0,579.1607377339953,197.30578786299316,579.1607377339953,0.0,579.1607377339953
44.0,87.0,2012-10-05,279.81,False,279.81,275.7032324877037,275.7032324877037,279.81,4.106767512296301,4.106767512296301,745.5711772807967,133.4389607023666,879.0101379831633,1021.2744097685004,502.11119452066805,279.81,0.0,741.4644097685004,137.54572821466286,741.4644097685004,0.0,741.4644097685004
