Store,Dept,Total_Demand,Fulfilled_Demand,Lost_Sales,Average_Inventory,Holding_Cost,Stockout_Cost,Total_Cost,Fill_Rate
41.0,71.0,64271.91,43245.122875803965,21026.78712419604,690.6333435545017,7596.966779099519,105133.93562098019,112730.9024000797,0.6728463939503893
32.0,20.0,56068.36,34288.37201113175,21779.987988868244,335.3591757942151,3688.950933736366,108899.93994434123,112588.8908780776,0.611545834604967
31.0,24.0,68909.47,48236.613861482445,20672.856138517553,828.3499446945817,9111.849391640399,103364.28069258777,112476.13008422816,0.6999997803129591
32.0,44.0,52212.94,30026.779396584825,22186.160603415174,135.13136441846044,1486.4450086030647,110930.80301707587,112417.24802567894,0.5750831000243393
34.0,25.0,61062.57,39186.97668070295,21875.593319297048,260.19546558793286,2862.1501214672617,109377.96659648523,112240.1167179525,0.6417511853939811
31.0,55.0,64669.98,42808.95142227656,21861.028577723446,260.12504657133326,2861.375512284666,109305.14288861722,112166.51840090188,0.6619601772302474
10.0,97.0,54892.3,32829.325556642456,22062.974443357547,148.6900199677042,1635.590219644746,110314.87221678774,111950.46243643248,0.5980679540963387
3.0,96.0,47583.759999999995,25297.594329442094,22286.165670557904,0.0,0.0,111430.82835278951,111430.82835278951,0.5316434499804575
6.0,12.0,64940.29,43229.24449757636,21711.045502423643,232.67638488436998,2559.44023372807,108555.22751211822,111114.6677458463,0.6656768009132136
20.0,83.0,55603.36,33943.03313314785,21660.32686685215,232.0261452979211,2552.287598277132,108301.63433426074,110853.92193253787,0.6104493169683963
3.0,3.0,90558.28,71271.89411244253,19286.38588755747,1308.4653635278046,14393.11899880585,96431.92943778736,110825.0484365932,0.7870279129908666
41.0,55.0,66707.4,45353.227122015356,21354.17287798464,343.0762031729479,3773.838234902427,106770.86438992321,110544.70262482563,0.6798829983182579
32.0,32.0,54680.49,33155.06244787707,21525.42755212293,244.5698429840954,2690.2682728250493,107627.13776061464,110317.40603343969,0.6063417216611825
28.0,44.0,51574.03,29768.12667745629,21805.90332254371,115.22296602847547,1267.4526263132302,109029.51661271854,110296.96923903177,0.577192177486543
45.0,67.0,55031.61,33476.390797841304,21555.219202158696,196.99790752501048,2166.976982775115,107776.09601079348,109943.0729935686,0.6083120373516476
8.0,26.0,63910.84,42367.110311187986,21543.729688812015,197.9663312747015,2177.6296440217166,107718.64844406008,109896.27808808179,0.6629096145691089
24.0,32.0,59020.97,38129.20049964375,20891.769500356248,476.8310065273735,5245.141071801108,104458.84750178125,109703.98857358235,0.646028021898721
5.0,7.0,55893.43,34589.22647268743,21304.203527312573,240.43368540706476,2644.770539477712,106521.01763656287,109165.78817604059,0.6188424377013081
40.0,18.0,38387.18,17751.893979676766,20635.286020323234,743.0136872705386,5944.109498164309,103176.43010161618,109120.53959978049,0.46244329434141207
35.0,30.0,56109.16,34889.6214158619,21219.538584138107,257.20584568083837,2829.2643024892222,106097.69292069052,108926.95722317975,0.6218168551420462
16.0,25.0,56284.45,35093.39797509538,21191.052024904617,253.62045203030837,2789.824972333392,105955.26012452309,108745.08509685648,0.6235007710850045
13.0,6.0,59521.75,38357.30402883683,21164.44597116317,261.4611378746442,2876.072516621086,105822.22985581587,108698.30237243694,0.6444250047896244
38.0,98.0,55103.270000000004,33672.91437365641,21430.355626343597,126.24052474105255,1388.645772151578,107151.77813171798,108540.42390386957,0.6110874068572774
6.0,6.0,59259.02,38406.77586162134,20852.244138378665,387.9659998160089,4267.625997976098,104261.22069189332,108528.84668986942,0.6481169594370839
25.0,18.0,57930.83,39232.10329811787,18698.72670188213,1352.249522492027,14874.744747412296,93493.63350941065,108368.37825682295,0.6772232211780476
22.0,55.0,71820.31,51293.02883907659,20527.28116092341,507.1532578217224,5578.685836038946,102636.40580461704,108215.091640656,0.714185567273054
24.0,44.0,52297.01,31333.838828061052,20963.171171938946,274.28539777547957,3017.139375530275,104815.85585969473,107832.99523522501,0.5991516308114183
24.0,29.0,56448.49,35803.13225941118,20645.357740588825,368.6966354117396,4055.6629895291353,103226.78870294413,107282.45169247326,0.6342620016835026
29.0,24.0,59977.32,39992.614554013235,19984.705445986765,661.023060616105,7271.253666777155,99923.52722993382,107194.78089671097,0.6667956246463369
24.0,20.0,59453.19,39000.32551301283,20452.86448698717,426.3038233595851,4689.342056955436,102264.32243493585,106953.6644918913,0.6559837329672777
21.0,42.0,58199.32,37273.677597945985,20925.642402054014,194.45641970360032,2139.0206167396036,104628.21201027007,106767.23262700968,0.6404486787465212
44.0,79.0,53787.65,32709.848168863908,21077.801831136094,110.84544147108772,1219.299856181965,105389.00915568045,106608.30901186242,0.6081293413797387
8.0,42.0,57548.69,36887.87325837705,20660.81674162295,291.69073013257224,3208.598031458295,103304.08370811476,106512.68173957306,0.6409854552445424
27.0,44.0,52109.03,31347.604616397308,20761.42538360269,245.39177901665482,2699.309569183203,103807.12691801345,106506.43648719665,0.6015772048797936
35.0,32.0,60425.99,40187.038273394304,20238.951726605694,481.7799409335981,5299.579350269579,101194.75863302847,106494.33798329804,0.6650621408667745
23.0,31.0,63215.46,43087.199942968015,20128.26005703198,521.8931366713012,5740.824503384314,100641.30028515992,106382.12478854423,0.6815927613746386
2.0,6.0,55615.61,34992.69126842714,20622.918731572863,289.28623884421,3182.1486272863103,103114.59365786433,106296.74228515064,0.6291883028600628
7.0,79.0,60348.77,39938.88399463567,20409.88600536433,370.8599898587714,4079.459888446486,102049.43002682165,106128.88991526814,0.6618011269266245
6.0,24.0,79407.38,60839.10559643672,18568.27440356328,1182.980590218102,13012.786492399122,92841.37201781641,105854.15851021552,0.766164374097681
21.0,18.0,39349.17,19056.630990826965,20292.539009173037,480.1276781148659,4321.149103033793,101462.69504586517,105783.84414889896,0.4842956278576388
23.0,12.0,60972.36,40589.40665506521,20382.953344934787,339.52221822049,3734.7444004253903,101914.76672467394,105649.51112509934,0.6657017483834513
28.0,71.0,58770.479999999996,38296.44341835597,20474.036581644024,282.9173226231847,3112.0905488550316,102370.18290822011,105482.27345707515,0.6516272015875313
29.0,67.0,54983.63,34406.221622961886,20577.40837703812,194.99018356232037,2144.892019185524,102887.04188519059,105031.93390437611,0.6257539129912283
41.0,21.0,53336.42,32870.38724929404,20466.03275070596,221.18466001548106,2433.0312601702917,102330.16375352979,104763.19501370008,0.616284093482353
41.0,20.0,61250.62,41229.94681268591,20020.673187314093,417.4916835864451,4592.408519450896,100103.36593657045,104695.77445602135,0.6731351750020801
6.0,71.0,54189.48,34249.092183892484,19940.38781610752,374.4336178752485,4118.769796627734,99701.93908053759,103820.70887716534,0.6320247432507653
16.0,12.0,52235.11,31835.114797159862,20399.995202840135,164.49271959894602,1809.4199155884062,101999.97601420069,103809.39592978908,0.6094581747250051
19.0,71.0,70694.23,51579.373479852686,19114.85652014732,739.6237378714011,8135.861116585412,95574.28260073661,103710.14371732202,0.7296122113481212
21.0,29.0,49311.72,29013.046631815767,20298.673368184234,199.88195906907137,2198.701549759785,101493.36684092117,103692.06839068094,0.5883600619044674
16.0,34.0,52395.62,32074.013334633535,20321.606665366464,132.78098375029325,1460.5908212532258,101608.03332683233,103068.62414808555,0.6121506594374403
34.0,12.0,55328.07,34996.03377482458,20332.03622517542,124.65110984086559,1371.1622082495214,101660.18112587709,103031.34333412662,0.6325186071884412
22.0,97.0,51242.86,31197.709712273932,20045.15028772607,254.38174475396136,2798.199192293575,100225.75143863034,103023.95063092392,0.6088206183705189
40.0,26.0,51512.8,31522.14747863791,19990.65252136209,264.59248823690285,2910.5173706059313,99953.26260681044,102863.77997741639,0.6119284426130576
45.0,18.0,45974.06,28892.931011395252,17081.128988604745,1582.1937590050095,17404.131349055104,85405.64494302373,102809.77629207884,0.6284615935898473
18.0,30.0,60973.63,41293.41005293215,19680.21994706785,378.33519822646025,4161.6871804910625,98401.09973533924,102562.78691583031,0.6772339132987842
15.0,26.0,56708.19,37332.98686643713,19375.20313356287,514.5544671147356,5660.099138262092,96876.01566781435,102536.11480607644,0.658335010629631
8.0,67.0,50972.61,30687.39263783418,20285.217362165822,99.33030135441695,1092.6333148985864,101426.0868108291,102518.72012572769,0.6020369103688075
10.0,3.0,296168.97,288974.3719581323,7194.598041867681,6049.4251553458735,66543.6767088046,35972.9902093384,102516.666918143,0.9757077926095105
41.0,32.0,58202.04,38632.76369904983,19569.27630095017,401.0448935375623,4411.493828913185,97846.38150475084,102257.87533366404,0.66376992454302
36.0,82.0,54992.78,35264.258729924564,19728.521270075435,325.0491379335102,3575.5405172686123,98642.60635037716,102218.14686764577,0.6412525195111898
35.0,67.0,53147.26,33160.44132508431,19986.818674915685,179.6443376686094,1976.0877143547036,99934.09337457843,101910.18108893314,0.6239351064398111
21.0,44.0,47826.17,27735.980094405582,20090.189905594416,118.65445488861873,1305.199003774806,100450.94952797209,101756.14853174689,0.5799331222718772
45.0,94.0,48234.61,28468.50129826076,19766.108701739242,257.9449058928051,2837.3939648208557,98830.5435086962,101667.93747351706,0.5902090075624279
24.0,12.0,52779.17,33117.19096725282,19661.97903274718,303.7272106566188,3340.999317222807,98309.8951637359,101650.8944809587,0.6274670664061754
16.0,16.0,57468.52,37813.55586857403,19654.964131425968,258.38551174210943,2842.2406291632037,98274.82065712984,101117.06128629304,0.6579872923223712
18.0,44.0,54251.24,34703.33887630523,19547.90112369477,274.6165846587292,3020.7824312460216,97739.50561847385,100760.28804971988,0.6396782612951377
21.0,32.0,57551.45,38082.68773960821,19468.762260391784,295.8153299826979,3253.9686298096767,97343.81130195894,100597.7799317686,0.6617155213223683
25.0,94.0,53448.18,33841.317560003976,19606.862439996024,221.48879163859593,2436.3767080245552,98034.31219998011,100470.68890800467,0.6331612705989984
12.0,16.0,61578.49,42519.13065382004,19059.35934617996,422.3146893493304,4645.461582842635,95296.7967308998,99942.25831374244,0.6904867373951528
1.0,26.0,74469.92,55710.28329445385,18759.636705546145,555.7429067880213,6113.171974668235,93798.18352773073,99911.35550239896,0.748091085561175
2.0,37.0,48369.83,28767.266923010473,19602.563076989525,167.62596736591615,1843.8856410250778,98012.81538494764,99856.70102597271,0.5947357458773469
40.0,55.0,59321.7,40070.12995927075,19251.570040729246,322.6031936783611,3548.635130461972,96257.85020364623,99806.4853341082,0.6754717069684576
41.0,24.0,64654.61,45744.55801743347,18910.051982566532,471.12127581639066,5182.334033980297,94550.25991283267,99732.59394681297,0.7075219851675459
19.0,85.0,49368.08,29922.346066206253,19445.733933793745,211.49113892746462,2326.4025282021107,97228.66966896872,99555.07219717084,0.6061071458765716
14.0,31.0,48360.96,31893.4322899009,16467.5277100991,1554.207975816841,17096.287733985253,82337.6385504955,99433.92628448075,0.6594871625770229
3.0,22.0,45263.54,25878.81399527967,19384.72600472033,202.05171775132678,2222.5688952645946,96923.63002360165,99146.19891886624,0.5717364129115767
45.0,42.0,50472.8,31034.708849552728,19438.09115044727,175.23775568538804,1927.6153125392684,97190.45575223636,99118.07106477562,0.6148798729127911
25.0,21.0,52072.33,32652.970907214265,19419.359092785737,180.05546890710363,1980.6101579781398,97096.79546392868,99077.40562190682,0.6270695186332984
34.0,42.0,47807.35,28315.327921136584,19492.022078863414,134.98171924308318,1484.798911673915,97460.11039431707,98944.909305991,0.5922798046981601
5.0,3.0,66891.34,52605.06129389927,14286.278706100733,2456.3944900650135,27020.339390715148,71431.39353050367,98451.73292121882,0.7864255865392931
28.0,20.0,51700.05,32586.428602457298,19113.6213975427,257.72674592120876,2834.9942051332964,95568.10698771352,98403.10119284682,0.6302978160070889
7.0,16.0,85550.9,67364.76402585048,18186.13597414952,669.6354030233622,7365.989433256984,90930.6798707476,98296.66930400458,0.7874232068376895
40.0,42.0,54302.57,35334.510758327946,18968.059241672054,296.3520076167018,3259.87208378372,94840.29620836026,98100.16829214398,0.6506968410211146
41.0,12.0,49786.479999999996,30610.635691157928,19175.84430884207,201.42782477497713,2215.7060725247484,95879.22154421036,98094.9276167351,0.6148383193822485
41.0,29.0,50643.57,31346.37033159346,19297.199668406538,140.0365348426475,1540.4018832691227,96485.9983420327,98026.40022530183,0.6189605182176822
16.0,44.0,49443.32,30332.90478380523,19110.415216194775,219.97201093685177,2419.6921203053694,95552.07608097387,97971.76820127924,0.6134884304655357
3.0,14.0,51571.14,32409.066414417397,19162.073585582602,192.9356573316556,2122.2922306482114,95810.36792791302,97932.66015856122,0.6284341671411063
31.0,42.0,60217.89,41208.34784239852,19009.542157601478,256.94261550843953,2826.368770592835,95047.71078800739,97874.07955860022,0.6843206867991974
27.0,30.0,52324.28,33546.69327656399,18777.586723436016,316.3844101136318,3480.22851124995,93887.93361718008,97368.16212843003,0.6411305282473831
9.0,25.0,51975.99,32932.43750983321,19043.552490166792,193.07448495198466,2123.819334471831,95217.76245083396,97341.5817853058,0.6336086625734924
29.0,91.0,50236.24,31273.734409187884,18962.505590812114,228.84770893129627,2517.324798244259,94812.52795406057,97329.85275230483,0.6225333426464219
5.0,46.0,48651.24,29498.61018617432,19152.62981382568,141.14283791924342,1552.5712171116775,95763.1490691284,97315.72028624009,0.606328023420869
3.0,25.0,50507.11,31431.240252049585,19075.869747950415,163.3503036992146,1796.8533406913607,95379.34873975208,97176.20208044344,0.6223131803037154
31.0,33.0,61367.46,42892.98774578912,18474.472254210883,430.0318428153283,4730.350270968611,92372.36127105443,97102.71154202304,0.6989532847829961
40.0,12.0,54409.57,35774.70259148441,18634.86740851559,351.91751455908815,3871.0926601499696,93174.33704257796,97045.42970272792,0.657507541255783
24.0,83.0,46211.85,27357.184877823274,18854.665122176728,225.1755077756864,2476.9305855325506,94273.32561088364,96750.25619641619,0.5919950159498759
28.0,29.0,49201.240000000005,30236.760068785865,18964.479931214137,164.8546416285353,1813.401057913888,94822.39965607069,96635.80071398457,0.6145528053517729
9.0,44.0,46363.3,27552.07644524897,18811.223554751028,207.05584158628463,2277.614257449131,94056.11777375513,96333.73203120427,0.5942647836812516
13.0,31.0,61661.86,45052.61380120507,16609.24619879493,1176.859998151123,12945.459979662352,83046.23099397465,95991.690973637,0.7306398769223807
5.0,5.0,59784.56,41120.04153410758,18664.518465892423,239.82900852979517,2638.119093827747,93322.59232946212,95960.71142328986,0.6878036993850516
20.0,37.0,48090.79,29231.17307329653,18859.61692670347,137.87273923767077,1516.6001316143784,94298.08463351736,95814.68476513172,0.6078330814132297
17.0,93.0,48063.240000000005,29274.856837936357,18788.383162063645,168.48371040616595,1853.3208144678256,93941.91581031823,95795.23662478605,0.6090903742223028
15.0,67.0,52497.51,33563.72986268613,18933.780137313872,94.6921284511036,1041.6134129621396,94668.90068656937,95710.5140995315,0.639339463199038
15.0,81.0,46634.78,27756.35089942634,18878.42910057366,105.55969969814375,1161.1566966795813,94392.1455028683,95553.30219954788,0.5951856296829606
26.0,55.0,62642.42,44420.4630845394,18221.956915460607,387.9661110452114,4267.627221497325,91109.78457730303,95377.41179880036,0.7091115426980535
4.0,30.0,66895.31999999999,48912.33618125081,17982.983818749188,478.0022578890097,5258.024836779106,89914.91909374594,95172.94393052504,0.7311772509833395
29.0,29.0,48072.479999999996,29464.23904061388,18608.24095938612,187.90564781058538,2066.962125916439,93041.2047969306,95108.16692284704,0.6129128149954793
43.0,83.0,45577.0,27114.33739934623,18462.66260065377,253.81707759068394,2791.9878534975232,92313.31300326886,95105.30085676638,0.5949127278966635
22.0,35.0,49598.3,31291.153512669018,18307.14648733098,311.6543192945306,3428.197512239836,91535.73243665491,94963.92994889474,0.6308916538000096
12.0,30.0,55033.479999999996,36638.68485339923,18394.79514660077,270.0580546411665,2970.6386010528313,91973.97573300384,94944.61433405668,0.6657526446337617
14.0,12.0,51141.54,32867.47898365548,18274.06101634452,302.0238367637949,3322.2622044017444,91370.3050817226,94692.56728612435,0.6426767552102552
23.0,85.0,53016.47,34808.88076355825,18207.589236441752,326.1410542822107,3587.5515971043174,91037.94618220876,94625.49777931307,0.6565673037748128
11.0,30.0,58724.16,40538.08548232698,18186.07451767302,326.3594560207146,3589.954016227861,90930.3725883651,94520.32660459296,0.6903135861343436
25.0,26.0,48281.29,30163.64422691734,18117.645773082662,319.5987955947488,3515.586751542237,90588.22886541332,94103.81561695554,0.6247481007014796
18.0,58.0,49005.0,35834.37145740347,13170.628542596536,2557.7017081264366,28134.718789390805,65853.14271298268,93987.86150237347,0.7312390869789505
28.0,55.0,68704.68,50929.09856354085,17775.581436459146,439.0436211643233,4829.479832807557,88877.90718229573,93707.38701510329,0.7412755370309687
14.0,44.0,51125.22,32901.943306635476,18223.27669336452,210.10723691992115,2311.1796061191326,91116.3834668226,93427.56307294175,0.6435560239473879
17.0,20.0,58829.82,42189.27923713776,16640.54076286224,920.756669490354,10128.323364393895,83202.7038143112,93331.0271787051,0.7171410559668168
27.0,31.0,49602.29,33311.75344929013,16290.536550709867,1050.3138372796393,11553.452210076033,81452.68275354934,93006.13496362537,0.6715769261719596
22.0,21.0,52184.82,33979.47501566406,18205.34498433594,161.58698045460608,1777.456785000667,91026.7249216797,92804.18170668038,0.651137150912163
26.0,18.0,32836.72,16230.273321299426,16606.446678700573,883.884190778622,9722.726098564843,83032.23339350287,92754.95949206772,0.4942720625354611
16.0,18.0,30175.71,13933.160968178556,16242.549031821443,1151.5317526808471,11515.31752680847,81212.74515910722,92728.06268591569,0.4617343210210648
26.0,26.0,45533.88,27638.19624072928,17895.68375927072,284.4160920202837,3128.577012223121,89478.4187963536,92606.99580857671,0.6069809170826049
34.0,26.0,51988.34,34016.40393837583,17971.93606162417,248.94076254039857,2738.3483879443843,89859.68030812085,92598.02869606523,0.6543083302597434
13.0,83.0,47861.36,29660.596266234334,18200.763733765667,140.02827479653322,1540.3110227618654,91003.81866882835,92544.1296915902,0.6197190440521192
2.0,33.0,78485.04,62431.84292538176,16053.197074618241,1110.5167078794088,12215.683786673497,80265.98537309121,92481.6691597647,0.7954616946794162
31.0,32.0,53715.35,35877.495891064544,17837.854108935455,292.78109211850455,3220.59201330355,89189.27054467727,92409.86255798081,0.6679188703241168
31.0,29.0,46638.19,28426.999305382196,18211.190694617802,112.71585981816658,1239.8744579998324,91055.95347308902,92295.82793108885,0.6095219241008751
1.0,32.0,63276.32,45539.91215635212,17736.40784364788,317.4807901547963,3492.2886917027595,88682.03921823941,92174.32790994216,0.7196991253023582
20.0,30.0,54546.200000000004,36765.366480316494,17780.83351968351,285.8938153404804,3144.8319687452845,88904.16759841754,92048.99956716283,0.6740225071648711
20.0,85.0,49833.36,32094.490983152347,17738.869016847653,281.44466388582754,3095.891302744103,88694.34508423827,91790.23638698237,0.6440362637227822
12.0,12.0,48039.89,30136.600383786586,17903.289616213413,198.5923549065612,2184.5159039721734,89516.44808106706,91700.96398503924,0.6273245085237827
29.0,26.0,49365.42,32169.084902181625,17196.335097818377,449.9205198544177,4949.1257183985945,85981.67548909188,90930.80120749048,0.6516522071964874
21.0,30.0,45671.14,27918.150797826904,17752.989202173096,182.2748466137097,2005.0233127508068,88764.94601086547,90769.96932361629,0.6112864885314205
10.0,48.0,43915.0,27632.795385926976,16282.204614073024,836.0675880606698,9196.743468667368,81411.02307036512,90607.76653903248,0.629233641943003
7.0,25.0,51338.26,34006.26263887697,17331.99736112303,335.5243801623743,3690.7681817861176,86659.98680561516,90350.75498740128,0.6623960889768561
44.0,82.0,48284.14,30528.234580286968,17755.90541971303,122.10693215718055,1343.176253728986,88779.52709856516,90122.70335229415,0.6322621585532427
22.0,30.0,48136.92,30771.324770604348,17365.595229395654,281.78413155864433,3099.6254471450875,86827.97614697827,89927.60159412335,0.6392458173602372
26.0,44.0,45681.39,28242.465652425926,17438.924347574073,247.73859311755749,2725.1245242931323,87194.62173787037,89919.7462621635,0.6182488241366108
6.0,41.0,47264.89,29866.237823143547,17398.652176856453,156.63868986301065,1723.025588493117,86993.26088428227,88716.28647277538,0.6318905602688073
23.0,6.0,54694.630000000005,38328.704351415035,16365.925648584962,621.879733467726,6840.677068144987,81829.62824292481,88670.30531106981,0.7007763714904924
29.0,33.0,51033.81,34131.807542945855,16902.002457054146,376.2813414017988,4139.094755419786,84510.01228527073,88649.1070406905,0.6688077480976995
6.0,52.0,44336.53,27121.16337478205,17215.36662521795,226.62443768114798,2492.8688144926277,86076.83312608974,88569.70194058238,0.6117114572291077
32.0,49.0,53355.28,36434.47697128574,16920.80302871426,346.1941697847069,3808.135867631776,84604.0151435713,88412.15101120308,0.6828654440813681
2.0,20.0,52441.62,35399.766469323695,17041.853530676308,277.734979970198,3055.0847796721782,85209.26765338154,88264.3524330537,0.6750319015568873
15.0,20.0,44907.76,27697.849644353806,17209.910355646192,195.5366937571718,2150.90363132889,86049.55177823098,88200.45540955986,0.6167720154457449
12.0,31.0,50284.479999999996,33576.39313394471,16708.086866055288,416.2367919271412,4578.604711198554,83540.43433027643,88119.03904147499,0.6677287531648872
5.0,82.0,44984.82,27616.20009051403,17368.61990948597,102.6708787411886,1129.3796661530746,86843.09954742985,87972.47921358293,0.613900424421261
21.0,20.0,48234.31,31159.766939305446,17074.543060694556,231.35597076217283,2544.915678383901,85372.71530347278,87917.63098185668,0.6460083483998309
32.0,24.0,52258.15,35527.2097782223,16730.9402217777,366.0999141960894,4027.0990561569834,83654.70110888849,87681.80016504547,0.6798405565107509
16.0,79.0,53178.21,36345.57972779716,16832.630272202845,304.1872018358945,3346.0592201948393,84163.15136101423,87509.21058120906,0.6834675279178664
32.0,21.0,47383.37,30357.81467977246,17025.555320227544,215.65102158306564,2372.161237413722,85127.77660113771,87499.93783855144,0.6406850057261114
39.0,30.0,44638.58,27792.107131554752,16846.472868445246,283.9389941408296,3123.3289355491256,84232.36434222624,87355.69327777537,0.6226028500806869
23.0,27.0,43905.08,27089.367174883973,16815.71282511603,293.5955001475408,3229.550501622949,84078.56412558013,87308.11462720309,0.6169984697644093
5.0,16.0,56128.57,39538.43432778962,16590.13567221038,388.57651362235174,4274.341649845869,82950.6783610519,87225.02001089777,0.7044261830969436
10.0,37.0,42150.15,25230.35202337914,16919.797976620863,203.98616290862554,2243.847791994881,84598.98988310431,86842.83767509919,0.5985827339494435
21.0,67.0,42975.27,25768.927428807674,17206.342571192323,72.04636607957268,792.5100268752994,86031.71285596162,86824.22288283693,0.5996222345736903
35.0,97.0,41977.88,24966.282544265687,17011.597455734314,136.68768672718852,1503.5645539990737,85057.98727867157,86561.55183267064,0.59474853290032
6.0,83.0,41577.88,24458.095627667648,17119.784372332353,64.71127966282224,711.8240762910445,85598.92186166176,86310.74593795282,0.5882477804945238
16.0,55.0,54807.66,38624.34078175111,16183.31921824889,488.98553306661415,5378.840863732756,80916.59609124446,86295.43695497721,0.7047252296805064
30.0,82.0,44985.03,27977.895218119324,17007.134781880675,113.19547308370635,1245.1502039207699,85035.67390940338,86280.82411332415,0.621937902856113
3.0,42.0,57678.55,41701.72619526426,15976.82380473574,579.9597908194236,6379.55769901366,79884.11902367871,86263.67672269237,0.7230023326741788
3.0,34.0,44201.7,27309.145308561594,16892.554691438407,162.17856622451157,1783.9642284696274,84462.77345719203,86246.73768566166,0.6178302035569129
9.0,16.0,61199.47,44924.572305069196,16274.897694930803,431.90129729328856,4750.914270226174,81374.488474654,86125.4027448802,0.7340679960965216
9.0,26.0,50954.979999999996,34260.054102800656,16694.92589719934,234.88639581945347,2583.7503540139883,83474.6294859967,86058.3798400107,0.6723592885877034
16.0,42.0,46732.94,29984.679952336803,16748.2600476632,197.63905650259733,2174.0296215285707,83741.30023831599,85915.32985984455,0.6416176673741648
2.0,71.0,50273.659999999996,33512.88532900008,16760.774670999923,189.06871186066138,2079.7558304672752,83803.87335499961,85883.6291854669,0.66660922099167
28.0,16.0,50577.38,34438.33579272,16139.044207280002,461.476697494461,5076.243672439071,80695.2210364,85771.46470883908,0.6809039098648447
44.0,98.0,39836.14,22883.239730511086,16952.900269488913,68.32434667929452,751.5678134722398,84764.50134744456,85516.0691609168,0.5744341628107313
7.0,18.0,28616.760000000002,14253.107330989047,14363.652669010953,1231.6770335398496,13548.447368938345,71818.26334505476,85366.71071399312,0.4980685210690884
20.0,58.0,59705.0,43992.8810981448,15712.118901855207,602.3554399450235,6625.909839395258,78560.59450927602,85186.50434867128,0.7368374691926103
6.0,37.0,44055.46,27459.329868200854,16596.130131799146,200.52191707664787,2205.7410878431265,82980.65065899573,85186.39174683885,0.6232900500460296
20.0,48.0,41003.99,29961.954013633564,11042.035986366436,2720.8257716586445,29929.083488245087,55210.17993183218,85139.26342007726,0.7307082557973886
10.0,50.0,46607.979999999996,30033.80795617462,16574.17204382538,200.49014817388897,2205.3916299127786,82870.8602191269,85076.25184903968,0.6443919679886282
1.0,29.0,41814.61,25160.755243586285,16653.85475641371,150.1326665918308,1651.4593325101387,83269.27378206856,84920.7331145787,0.6017216289614152
30.0,98.0,38004.63,21065.35528410358,16939.27471589642,16.221142247189245,178.4325647190817,84696.3735794821,84874.80614420117,0.5542839197251384
28.0,21.0,45087.83,28609.523781036005,16478.306218963997,207.3923703410903,2281.3160737519934,82391.53109481998,84672.84716857197,0.634528736047754
39.0,42.0,44815.08,28322.963442498403,16492.116557501595,191.5244916596577,2106.769408256235,82460.58278750797,84567.35219576421,0.6319962709538486
8.0,24.0,60799.270000000004,46164.88060168382,14634.38939831618,1032.0167477587697,11352.184225346467,73171.9469915809,84524.13121692737,0.7592999159641853
14.0,30.0,52703.88,36618.59067642119,16085.289323578807,367.772995763441,4045.5029533978504,80426.44661789403,84471.94957129189,0.6947987638940661
8.0,44.0,45362.19,28910.722923294084,16451.467076705914,200.81945511146708,2209.014006226138,82257.33538352957,84466.3493897557,0.637330845871729
11.0,37.0,44032.4,27366.937308651253,16665.46269134875,80.76953697047425,888.4649066752168,83327.31345674374,84215.77836341895,0.6215181845334629
7.0,97.0,46947.5,30673.97996917602,16273.520030823978,249.1169171394102,2740.286088533512,81367.6001541199,84107.8862426534,0.6533676973039251
36.0,98.0,55432.5,39334.32385381916,16098.176146180842,324.4844113114654,3569.3285244261197,80490.8807309042,84060.20925533032,0.709589570266886
17.0,21.0,42620.01,26011.02203054825,16608.98796945175,87.64214915345578,964.0636406880135,83044.93984725875,84009.00348794677,0.6103007021947731
2.0,30.0,45627.0,29318.5037072959,16308.496292704103,216.99815187257465,2386.9796705983213,81542.48146352051,83929.46113411884,0.6425691741139216
17.0,6.0,47864.18,31595.27009269785,16268.90990730215,234.85347527189813,2583.3882279908794,81344.54953651075,83927.93776450162,0.6601026089384139
17.0,42.0,47845.270000000004,31844.937910822133,16000.332089177868,352.5833042547172,3878.4163468018887,80001.66044588934,83880.07679269122,0.66558173693705
17.0,24.0,61372.95,45777.095425495834,15595.854574504167,519.119480851249,5710.314289363739,77979.27287252083,83689.58716188457,0.7458839020365786
3.0,74.0,40034.64,23672.656441153365,16361.983558846634,167.07877722465255,1837.8665494711781,81809.91779423317,83647.78434370435,0.5913043414691219
22.0,71.0,50233.12,34766.6437753165,15466.476224683502,543.6416161156146,5980.057777271761,77332.38112341751,83312.43890068927,0.6921060004896471
10.0,27.0,40594.34,24389.136285274188,16205.203714725812,169.24118329082947,1861.653016199124,81026.01857362906,82887.67158982818,0.6008013995368366
15.0,32.0,43538.58,27640.860337166156,15897.719662833842,307.93724648841305,3387.3097113725435,79488.59831416921,82875.90802554176,0.6348590224386316
32.0,83.0,38474.0,22191.972904898823,16282.027095101179,128.2514145028614,1410.7655595314754,81410.1354755059,82820.90103503737,0.5768044108982384
31.0,18.0,34397.18,18933.063239753268,15464.116760246732,600.2481131703254,5402.233018532928,77320.58380123368,82722.8168197666,0.5504248673802117
22.0,32.0,53654.68,37714.75681192739,15939.92318807261,260.20322642153144,2862.235490636846,79699.61594036304,82561.8514309999,0.7029164429258994
7.0,17.0,55404.57,39616.519707165615,15788.050292834387,312.5769524384751,3438.346476823226,78940.25146417193,82378.59794099515,0.7150406493032184
