Store,Dept,Date,Weekly_Sales,IsHoliday,Demand,Forecast_Demand
17.0,1.0,2012-09-07,17210.29,True,17210.29,17117.32945948671
17.0,1.0,2012-09-14,18640.84,False,18640.84,18727.109422959787
17.0,1.0,2012-09-21,21660.82,False,21660.82,21858.63448516351
17.0,1.0,2012-09-28,23604.61,False,23604.61,22342.999239229543
17.0,1.0,2012-10-05,26269.97,False,26269.97,24192.167416852128
17.0,1.0,2012-10-12,26993.83,False,26993.83,26075.16436499748
17.0,1.0,2012-10-19,32681.0,False,32681.0,30630.390030604805
17.0,1.0,2012-10-26,39668.71,False,39668.71,41611.17672026579
17.0,2.0,2012-08-17,38654.58,False,38654.58,37917.22263843314
17.0,2.0,2012-08-24,40536.1,False,40536.1,39838.8501415246
17.0,2.0,2012-08-31,38836.0,False,38836.0,40402.754621023705
17.0,2.0,2012-09-07,69579.35,True,69579.35,64265.3497728415
17.0,2.0,2012-09-14,55367.84,False,55367.84,54003.68575091875
17.0,2.0,2012-09-21,44566.91,False,44566.91,45460.17477778176
17.0,2.0,2012-09-28,45525.98,False,45525.98,41047.74444448206
17.0,2.0,2012-10-05,43682.37,False,43682.37,45707.59409025383
17.0,2.0,2012-10-12,43240.39,False,43240.39,41556.58918263298
17.0,2.0,2012-10-19,44326.26,False,44326.26,43189.08181398671
17.0,2.0,2012-10-26,43451.19,False,43451.19,44506.59188764883
17.0,3.0,2012-08-17,41647.83,False,41647.83,38531.56791593401
17.0,3.0,2012-08-24,67983.39,False,67983.39,55725.05717403069
17.0,3.0,2012-08-31,43940.07,False,43940.07,34503.15489705858
17.0,3.0,2012-09-07,46297.19,True,46297.19,45366.54258016825
17.0,3.0,2012-09-14,38785.57,False,38785.57,41850.69820118639
17.0,3.0,2012-09-21,17582.25,False,17582.25,18580.094524931395
17.0,3.0,2012-09-28,17119.14,False,17119.14,13439.753553447736
17.0,3.0,2012-10-05,14673.24,False,14673.24,12873.839292949357
17.0,3.0,2012-10-12,13644.32,False,13644.32,12679.002634700988
17.0,3.0,2012-10-19,14059.86,False,14059.86,13600.29281199876
17.0,3.0,2012-10-26,13287.22,False,13287.22,13538.944058708348
17.0,4.0,2012-08-17,23547.38,False,23547.38,23120.951127613826
17.0,4.0,2012-08-24,25744.02,False,25744.02,23839.88192617387
17.0,4.0,2012-08-31,25583.81,False,25583.81,26986.946667903398
17.0,4.0,2012-09-07,48403.64,True,48403.64,43665.24457337398
17.0,4.0,2012-09-14,29720.37,False,29720.37,30936.55241836823
17.0,4.0,2012-09-21,25010.25,False,25010.25,25473.025016039224
17.0,4.0,2012-09-28,23919.02,False,23919.02,22915.64683285441
17.0,4.0,2012-10-05,24604.0,False,24604.0,24894.21874341848
17.0,4.0,2012-10-12,23442.15,False,23442.15,23626.037681854163
17.0,4.0,2012-10-19,24199.11,False,24199.11,24217.292434566225
17.0,4.0,2012-10-26,25525.37,False,25525.37,24066.996368371456
17.0,5.0,2012-08-17,16111.61,False,16111.61,16281.881639368014
17.0,5.0,2012-08-24,30438.42,False,30438.42,16317.998178542171
17.0,5.0,2012-08-31,17647.48,False,17647.48,18716.317954679493
17.0,5.0,2012-09-07,21218.27,True,21218.27,20856.34758408129
17.0,5.0,2012-09-14,24818.7,False,24818.7,26730.61512103793
17.0,5.0,2012-09-21,18587.07,False,18587.07,24019.796657950257
17.0,5.0,2012-09-28,39638.87,False,39638.87,21761.25970681427
17.0,5.0,2012-10-05,28288.47,False,28288.47,34479.63143823664
17.0,5.0,2012-10-12,22436.07,False,22436.07,26093.84184347428
17.0,5.0,2012-10-19,24820.19,False,24820.19,28431.605920498565
17.0,5.0,2012-10-26,23929.17,False,23929.17,31244.73530510708
17.0,6.0,2012-08-17,3868.78,False,3868.78,3864.40793743328
17.0,6.0,2012-08-24,4247.26,False,4247.26,3823.186331384728
17.0,6.0,2012-08-31,4675.8,False,4675.8,4538.759098810972
17.0,6.0,2012-09-07,4793.21,True,4793.21,5196.306174567289
17.0,6.0,2012-09-14,6469.41,False,6469.41,4507.148624997033
17.0,6.0,2012-09-21,5083.69,False,5083.69,5288.69703221782
17.0,6.0,2012-09-28,5614.69,False,5614.69,4456.85189197344
17.0,6.0,2012-10-05,4223.97,False,4223.97,3862.98879118998
17.0,6.0,2012-10-12,3578.68,False,3578.68,4355.383486228535
17.0,6.0,2012-10-19,2884.16,False,2884.16,3205.2451899901225
17.0,6.0,2012-10-26,2424.53,False,2424.53,3787.53008701156
17.0,7.0,2012-08-17,14503.14,False,14503.14,13844.844095801533
17.0,7.0,2012-08-24,14632.3,False,14632.3,14618.754345774843
17.0,7.0,2012-08-31,13808.7,False,13808.7,14415.6689416923
17.0,7.0,2012-09-07,22074.55,True,22074.55,18157.44335165212
17.0,7.0,2012-09-14,15149.62,False,15149.62,17013.856678590146
17.0,7.0,2012-09-21,17944.95,False,17944.95,14971.274145415977
17.0,7.0,2012-09-28,15759.52,False,15759.52,14074.776527561487
17.0,7.0,2012-10-05,13780.88,False,13780.88,14873.666156498844
17.0,7.0,2012-10-12,12956.27,False,12956.27,13616.658818036063
17.0,7.0,2012-10-19,13071.99,False,13071.99,13940.760480261437
17.0,7.0,2012-10-26,13180.69,False,13180.69,14955.12299073456
17.0,8.0,2012-08-17,19442.82,False,19442.82,19667.965758421225
17.0,8.0,2012-08-24,20038.45,False,20038.45,19583.63719812575
17.0,8.0,2012-08-31,20696.15,False,20696.15,20315.067369152224
17.0,8.0,2012-09-07,19566.45,True,19566.45,19562.480780753976
17.0,8.0,2012-09-14,21053.34,False,21053.34,20532.591763179564
17.0,8.0,2012-09-21,22074.08,False,22074.08,20860.90291421636
17.0,8.0,2012-09-28,21314.93,False,21314.93,19660.178976952146
17.0,8.0,2012-10-05,22659.48,False,22659.48,21664.484099608555
17.0,8.0,2012-10-12,22481.57,False,22481.57,20789.602990107764
17.0,8.0,2012-10-19,22170.77,False,22170.77,21450.245480186302
17.0,8.0,2012-10-26,20819.74,False,20819.74,21526.10455557316
17.0,9.0,2012-08-17,29508.37,False,29508.37,29534.403361297125
17.0,9.0,2012-08-24,27319.03,False,27319.03,28440.51510156061
17.0,9.0,2012-08-31,36721.03,False,36721.03,32506.513515888924
17.0,9.0,2012-09-07,32700.79,True,32700.79,30428.68101060892
17.0,9.0,2012-09-14,31665.86,False,31665.86,26205.322701536064
17.0,9.0,2012-09-21,29688.06,False,29688.06,28223.439882556395
17.0,9.0,2012-09-28,27723.74,False,27723.74,27143.72349109205
17.0,9.0,2012-10-05,26343.87,False,26343.87,28675.75699504088
17.0,9.0,2012-10-12,36118.6,False,36118.6,30892.58123798704
17.0,9.0,2012-10-19,30113.76,False,30113.76,25238.09918352512
17.0,9.0,2012-10-26,19130.37,False,19130.37,23516.853906292297
17.0,10.0,2012-08-17,13867.87,False,13867.87,14665.182250173317
17.0,10.0,2012-08-24,13697.24,False,13697.24,14203.311718588178
17.0,10.0,2012-08-31,14546.53,False,14546.53,14187.358466389622
17.0,10.0,2012-09-07,15168.88,True,15168.88,15600.499655240856
17.0,10.0,2012-09-14,14342.93,False,14342.93,15140.805069375328
17.0,10.0,2012-09-21,13152.57,False,13152.57,13949.001423174708
17.0,10.0,2012-09-28,14647.75,False,14647.75,13407.187922289497
17.0,10.0,2012-10-05,16520.41,False,16520.41,17457.676558310315
17.0,10.0,2012-10-12,16309.01,False,16309.01,14336.257293609162
17.0,10.0,2012-10-19,15792.77,False,15792.77,15176.808969928596
17.0,10.0,2012-10-26,18225.17,False,18225.17,14878.24007330904
17.0,11.0,2012-08-17,13005.78,False,13005.78,13496.475894917015
17.0,11.0,2012-08-24,11945.98,False,11945.98,13661.417067571005
17.0,11.0,2012-08-31,13294.59,False,13294.59,14917.30412642233
17.0,11.0,2012-09-07,27921.74,True,27921.74,22835.885672254262
17.0,11.0,2012-09-14,17959.19,False,17959.19,17126.409131878772
17.0,11.0,2012-09-21,14843.57,False,14843.57,14349.972369053628
17.0,11.0,2012-09-28,12802.67,False,12802.67,12249.39258860976
17.0,11.0,2012-10-05,14750.03,False,14750.03,16207.138215450685
17.0,11.0,2012-10-12,15343.0,False,15343.0,14151.971384353865
17.0,11.0,2012-10-19,14408.55,False,14408.55,13870.589449088338
17.0,11.0,2012-10-26,15428.79,False,15428.79,14343.989053469117
17.0,12.0,2012-08-17,10114.03,False,10114.03,9965.869974600191
17.0,12.0,2012-08-24,9506.57,False,9506.57,9377.635658232302
17.0,12.0,2012-08-31,9703.69,False,9703.69,9808.234597042012
17.0,12.0,2012-09-07,9965.56,True,9965.56,11200.186577705712
17.0,12.0,2012-09-14,8570.13,False,8570.13,9178.607498991376
17.0,12.0,2012-09-21,9409.0,False,9409.0,9067.228782172217
17.0,12.0,2012-09-28,8072.38,False,8072.38,8733.163985750094
17.0,12.0,2012-10-05,9737.92,False,9737.92,8422.108626036246
17.0,12.0,2012-10-12,8751.66,False,8751.66,8833.552345185673
17.0,12.0,2012-10-19,7761.36,False,7761.36,8445.298782724103
17.0,12.0,2012-10-26,7099.03,False,7099.03,7628.367743872486
17.0,13.0,2012-08-17,25345.64,False,25345.64,23822.187665648707
17.0,13.0,2012-08-24,26509.55,False,26509.55,25140.13861323735
17.0,13.0,2012-08-31,27024.63,False,27024.63,27250.93979365868
17.0,13.0,2012-09-07,51103.54,True,51103.54,45033.510865632925
17.0,13.0,2012-09-14,33329.48,False,33329.48,32790.06303171321
17.0,13.0,2012-09-21,27985.04,False,27985.04,28779.97868824442
17.0,13.0,2012-09-28,26245.9,False,26245.9,24885.729068523782
17.0,13.0,2012-10-05,25149.13,False,25149.13,27593.03211653731
17.0,13.0,2012-10-12,24842.65,False,24842.65,24208.28590302453
17.0,13.0,2012-10-19,23260.27,False,23260.27,24724.317469389563
17.0,13.0,2012-10-26,22901.69,False,22901.69,24323.915370508166
17.0,14.0,2012-08-17,13153.36,False,13153.36,11602.992409936596
17.0,14.0,2012-08-24,12800.97,False,12800.97,12246.828955122832
17.0,14.0,2012-08-31,12841.4,False,12841.4,12212.467120371652
17.0,14.0,2012-09-07,38696.79,True,38696.79,29756.54487473188
17.0,14.0,2012-09-14,22046.13,False,22046.13,20071.611473530545
17.0,14.0,2012-09-21,14357.87,False,14357.87,15127.533473299594
17.0,14.0,2012-09-28,13593.44,False,13593.44,11416.119682778755
17.0,14.0,2012-10-05,13917.11,False,13917.11,15366.131803434044
17.0,14.0,2012-10-12,12178.81,False,12178.81,12439.57676951358
17.0,14.0,2012-10-19,12460.57,False,12460.57,12402.356008178993
17.0,14.0,2012-10-26,12980.12,False,12980.12,12366.072764837956
17.0,16.0,2012-08-17,10950.46,False,10950.46,9450.100905324623
17.0,16.0,2012-08-24,8827.79,False,8827.79,8555.926671631298
17.0,16.0,2012-08-31,5663.18,False,5663.18,7773.42084012608
17.0,16.0,2012-09-07,3339.63,True,3339.63,6456.432464848351
17.0,16.0,2012-09-14,3594.91,False,3594.91,5284.842524408744
17.0,16.0,2012-09-21,2729.35,False,2729.35,3589.1094701811453
17.0,16.0,2012-09-28,2471.34,False,2471.34,1986.6766513841703
17.0,16.0,2012-10-05,2543.89,False,2543.89,2046.403012813665
17.0,16.0,2012-10-12,1080.5,False,1080.5,1703.280322546795
17.0,16.0,2012-10-19,1228.51,False,1228.51,1411.283593017794
17.0,16.0,2012-10-26,3047.3,False,3047.3,1152.7939234795165
17.0,17.0,2012-08-17,8362.1,False,8362.1,8861.522795442452
17.0,17.0,2012-08-24,8346.47,False,8346.47,9114.261250195956
17.0,17.0,2012-08-31,8387.21,False,8387.21,9851.170114650316
17.0,17.0,2012-09-07,19093.85,True,19093.85,15484.025453646236
17.0,17.0,2012-09-14,13114.02,False,13114.02,14185.745468543451
17.0,17.0,2012-09-21,10881.2,False,10881.2,11930.225013762029
17.0,17.0,2012-09-28,10595.13,False,10595.13,9954.807731585444
17.0,17.0,2012-10-05,11367.42,False,11367.42,12508.39614847726
17.0,17.0,2012-10-12,10954.28,False,10954.28,11014.58301542248
17.0,17.0,2012-10-19,10463.29,False,10463.29,10179.064797023126
17.0,17.0,2012-10-26,10452.73,False,10452.73,10123.523910577826
17.0,18.0,2012-09-14,441.6,False,441.6,921.1444306681228
17.0,18.0,2012-09-21,4151.03,False,4151.03,0.0
17.0,18.0,2012-09-28,8588.72,False,8588.72,1173.5736481528063
17.0,18.0,2012-10-05,8565.73,False,8565.73,4306.790389716906
17.0,18.0,2012-10-12,11344.78,False,11344.78,4719.233438149557
17.0,18.0,2012-10-19,13328.98,False,13328.98,8508.687334547654
17.0,18.0,2012-10-26,19070.92,False,19070.92,11031.74384058726
17.0,19.0,2012-08-17,2538.68,False,2538.68,3276.9026269862607
17.0,19.0,2012-08-24,2370.58,False,2370.58,2759.320687818484
17.0,19.0,2012-08-31,2583.37,False,2583.37,2502.4677253119503
17.0,19.0,2012-09-07,2780.69,True,2780.69,2973.038275383742
17.0,19.0,2012-09-14,3079.78,False,3079.78,3714.101179545215
17.0,19.0,2012-09-21,3672.69,False,3672.69,3536.2409348289657
17.0,19.0,2012-09-28,3895.26,False,3895.26,3802.2708508576416
17.0,19.0,2012-10-05,3578.96,False,3578.96,4065.136090958024
17.0,19.0,2012-10-12,3783.57,False,3783.57,7343.502382483906
17.0,19.0,2012-10-19,15000.98,False,15000.98,5314.257982059129
17.0,19.0,2012-10-26,6967.79,False,6967.79,7422.971319326287
17.0,20.0,2012-08-17,4094.86,False,4094.86,3896.6233639228576
17.0,20.0,2012-08-24,4012.29,False,4012.29,3968.254294418669
17.0,20.0,2012-08-31,4443.41,False,4443.41,4284.989931707089
17.0,20.0,2012-09-07,18310.31,True,18310.31,12201.380165648918
17.0,20.0,2012-09-14,7753.76,False,7753.76,7841.390052857255
17.0,20.0,2012-09-21,3725.38,False,3725.38,4834.059243157868
17.0,20.0,2012-09-28,3221.92,False,3221.92,3376.5647291169907
17.0,20.0,2012-10-05,3343.84,False,3343.84,4120.620547425815
17.0,20.0,2012-10-12,3277.03,False,3277.03,3472.149398493023
17.0,20.0,2012-10-19,3768.07,False,3768.07,3454.8971597017226
17.0,20.0,2012-10-26,2878.95,False,2878.95,3227.398184707177
17.0,21.0,2012-08-17,3457.23,False,3457.23,3453.718084045644
17.0,21.0,2012-08-24,3896.92,False,3896.92,3349.807562759366
17.0,21.0,2012-08-31,3534.67,False,3534.67,3474.770174518022
17.0,21.0,2012-09-07,4037.01,True,4037.01,3945.762958326898
17.0,21.0,2012-09-14,3693.17,False,3693.17,4364.204632165795
17.0,21.0,2012-09-21,3619.03,False,3619.03,3985.664770372076
17.0,21.0,2012-09-28,3940.63,False,3940.63,3506.0181909211988
17.0,21.0,2012-10-05,4939.64,False,4939.64,4339.383866742415
17.0,21.0,2012-10-12,3962.72,False,3962.72,4118.160317841695
17.0,21.0,2012-10-19,3677.43,False,3677.43,3993.803548436218
17.0,21.0,2012-10-26,3861.56,False,3861.56,3782.17444679592
17.0,22.0,2012-08-17,6214.42,False,6214.42,6242.342352355055
17.0,22.0,2012-08-24,5890.76,False,5890.76,6316.394612517157
17.0,22.0,2012-08-31,6612.91,False,6612.91,6394.946069460979
17.0,22.0,2012-09-07,25349.51,True,25349.51,18174.56741663725
17.0,22.0,2012-09-14,11561.97,False,11561.97,12514.21312208663
17.0,22.0,2012-09-21,8811.32,False,8811.32,9467.45030245818
17.0,22.0,2012-09-28,6955.02,False,6955.02,7175.068229902174
17.0,22.0,2012-10-05,7347.06,False,7347.06,8768.546445425374
17.0,22.0,2012-10-12,6803.02,False,6803.02,7130.615313876537
17.0,22.0,2012-10-19,6913.41,False,6913.41,6744.487705468907
17.0,22.0,2012-10-26,5871.31,False,5871.31,6164.424167751884
17.0,23.0,2012-08-17,14172.03,False,14172.03,14102.277344516637
17.0,23.0,2012-08-24,14503.71,False,14503.71,14005.949643684604
17.0,23.0,2012-08-31,13266.63,False,13266.63,13738.7749809443
17.0,23.0,2012-09-07,16879.72,True,16879.72,14806.71433191567
17.0,23.0,2012-09-14,15546.72,False,15546.72,15552.909837276104
17.0,23.0,2012-09-21,12965.35,False,12965.35,14464.119341077969
17.0,23.0,2012-09-28,13726.23,False,13726.23,13132.234213151292
17.0,23.0,2012-10-05,14384.94,False,14384.94,16980.96025393596
17.0,23.0,2012-10-12,15393.07,False,15393.07,14013.676136592703
17.0,23.0,2012-10-19,14024.49,False,14024.49,14645.497625809472
17.0,23.0,2012-10-26,18601.4,False,18601.4,15947.864986747509
17.0,24.0,2012-08-17,7420.63,False,7420.63,7462.237373448233
17.0,24.0,2012-08-24,10828.64,False,10828.64,6869.529141953288
17.0,24.0,2012-08-31,6758.48,False,6758.48,7557.614768066365
17.0,24.0,2012-09-07,4339.39,True,4339.39,6313.474275221799
17.0,24.0,2012-09-14,3309.94,False,3309.94,4402.61308986527
17.0,24.0,2012-09-21,3779.54,False,3779.54,4251.942343881716
17.0,24.0,2012-09-28,4239.38,False,4239.38,3450.839999358738
17.0,24.0,2012-10-05,3754.86,False,3754.86,5091.213681980678
17.0,24.0,2012-10-12,4446.78,False,4446.78,4371.299949533515
17.0,24.0,2012-10-19,5110.87,False,5110.87,4549.161252774376
17.0,24.0,2012-10-26,7384.44,False,7384.44,5134.322911899686
17.0,25.0,2012-08-17,4879.97,False,4879.97,4668.689755400861
17.0,25.0,2012-08-24,5356.89,False,5356.89,5141.601569694772
17.0,25.0,2012-08-31,5071.22,False,5071.22,4703.071530050693
17.0,25.0,2012-09-07,5311.65,True,5311.65,6024.261579860416
17.0,25.0,2012-09-14,4796.37,False,4796.37,5695.874953362904
17.0,25.0,2012-09-21,4693.26,False,4693.26,5586.624055471752
17.0,25.0,2012-09-28,5341.4,False,5341.4,4608.799673575641
17.0,25.0,2012-10-05,4614.78,False,4614.78,7299.540481405071
17.0,25.0,2012-10-12,5276.86,False,5276.86,5112.367760212102
17.0,25.0,2012-10-19,5197.65,False,5197.65,5251.326989741775
17.0,25.0,2012-10-26,11293.39,False,11293.39,5215.088547788955
17.0,26.0,2012-08-17,7392.4,False,7392.4,6290.632627724744
17.0,26.0,2012-08-24,7643.54,False,7643.54,7065.460718214246
17.0,26.0,2012-08-31,7195.47,False,7195.47,6792.239460734092
17.0,26.0,2012-09-07,8399.48,True,8399.48,7667.181204931203
17.0,26.0,2012-09-14,8904.6,False,8904.6,7990.802307293285
17.0,26.0,2012-09-21,9022.17,False,9022.17,9533.852538097144
17.0,26.0,2012-09-28,9123.21,False,9123.21,7880.951601507399
17.0,26.0,2012-10-05,9547.59,False,9547.59,10215.717820080516
17.0,26.0,2012-10-12,10492.87,False,10492.87,10163.107944266168
17.0,26.0,2012-10-19,10250.47,False,10250.47,10237.2999528625
17.0,26.0,2012-10-26,12009.48,False,12009.48,9804.525251446074
17.0,27.0,2012-08-17,1493.5,False,1493.5,1147.0307998674784
17.0,27.0,2012-08-24,1632.18,False,1632.18,1350.9270685418885
17.0,27.0,2012-08-31,1318.73,False,1318.73,996.132396692346
17.0,27.0,2012-09-07,1973.5,True,1973.5,1697.0997371149083
17.0,27.0,2012-09-14,1536.59,False,1536.59,1719.7234906113854
17.0,27.0,2012-09-21,1583.8,False,1583.8,1423.9915490156518
17.0,27.0,2012-09-28,1497.47,False,1497.47,1343.034104452557
17.0,27.0,2012-10-05,1433.2,False,1433.2,1606.607775245852
17.0,27.0,2012-10-12,1723.66,False,1723.66,1512.7384058595878
17.0,27.0,2012-10-19,1758.7,False,1758.7,1557.1940429936417
17.0,27.0,2012-10-26,2257.88,False,2257.88,1892.27051499798
17.0,28.0,2012-08-17,664.28,False,664.28,490.0544842489551
17.0,28.0,2012-08-24,721.7,False,721.7,736.1004893103554
17.0,28.0,2012-08-31,744.1,False,744.1,639.7082186465545
17.0,28.0,2012-09-07,646.56,True,646.56,1036.0307209394389
17.0,28.0,2012-09-14,767.95,False,767.95,950.7573983641324
17.0,28.0,2012-09-21,926.31,False,926.31,1165.1641174029712
17.0,28.0,2012-09-28,1032.35,False,1032.35,935.6290189573116
17.0,28.0,2012-10-05,865.47,False,865.47,1153.2326825079504
17.0,28.0,2012-10-12,1176.38,False,1176.38,1218.4956678612602
17.0,28.0,2012-10-19,1788.63,False,1788.63,1278.9752804171485
17.0,28.0,2012-10-26,2197.4,False,2197.4,1681.1953253088225
17.0,29.0,2012-08-17,2287.36,False,2287.36,2388.6847584245093
17.0,29.0,2012-08-24,2797.02,False,2797.02,2207.248581676192
17.0,29.0,2012-08-31,2597.98,False,2597.98,2133.963709706063
17.0,29.0,2012-09-07,2471.74,True,2471.74,2662.905415337399
17.0,29.0,2012-09-14,2457.47,False,2457.47,2905.936541864823
17.0,29.0,2012-09-21,2434.56,False,2434.56,2654.1762101827817
17.0,29.0,2012-09-28,2588.47,False,2588.47,2318.3524093047595
17.0,29.0,2012-10-05,2521.89,False,2521.89,2817.297923032293
17.0,29.0,2012-10-12,2522.15,False,2522.15,2342.3669715623664
17.0,29.0,2012-10-19,2801.61,False,2801.61,2321.4163045394343
17.0,29.0,2012-10-26,3074.76,False,3074.76,2892.654633566963
17.0,30.0,2012-08-17,2646.52,False,2646.52,2425.1456955775657
17.0,30.0,2012-08-24,2948.52,False,2948.52,2570.214532395509
17.0,30.0,2012-08-31,2699.34,False,2699.34,2383.472498613145
17.0,30.0,2012-09-07,2306.32,True,2306.32,2757.3867998151413
17.0,30.0,2012-09-14,2609.08,False,2609.08,2695.9759770470323
17.0,30.0,2012-09-21,2295.74,False,2295.74,2423.5054039509755
17.0,30.0,2012-09-28,1999.23,False,1999.23,2261.05674015224
17.0,30.0,2012-10-05,2543.2,False,2543.2,2296.3502379725405
17.0,30.0,2012-10-12,2726.9,False,2726.9,2177.370357976501
17.0,30.0,2012-10-19,3159.71,False,3159.71,2181.3928523555323
17.0,30.0,2012-10-26,2681.19,False,2681.19,2380.0547983827137
17.0,31.0,2012-08-17,2462.49,False,2462.49,3218.816757780911
17.0,31.0,2012-08-24,2537.11,False,2537.11,3267.1749918033247
17.0,31.0,2012-08-31,1356.83,False,1356.83,2311.172168735565
17.0,31.0,2012-09-07,2246.85,True,2246.85,2413.170765298464
17.0,31.0,2012-09-14,1419.33,False,1419.33,2336.855184687616
17.0,31.0,2012-09-21,1238.61,False,1238.61,1578.3177610035632
17.0,31.0,2012-09-28,1528.85,False,1528.85,1047.1015181766466
17.0,31.0,2012-10-05,1862.69,False,1862.69,3146.0295061761253
17.0,31.0,2012-10-12,1715.6,False,1715.6,1757.011075182129
17.0,31.0,2012-10-19,2087.58,False,2087.58,1439.14881581724
17.0,31.0,2012-10-26,3823.4,False,3823.4,1913.4916106128271
17.0,32.0,2012-08-17,5982.71,False,5982.71,5220.596036156096
17.0,32.0,2012-08-24,6202.89,False,6202.89,5905.756765378633
17.0,32.0,2012-08-31,5782.14,False,5782.14,5650.318332388011
17.0,32.0,2012-09-07,7417.04,True,7417.04,6427.985149894377
17.0,32.0,2012-09-14,6495.85,False,6495.85,6622.396973271322
17.0,32.0,2012-09-21,5666.85,False,5666.85,6026.777911105164
17.0,32.0,2012-09-28,5908.11,False,5908.11,5653.999584835053
17.0,32.0,2012-10-05,5692.05,False,5692.05,6090.980345783584
17.0,32.0,2012-10-12,4793.29,False,4793.29,5129.338647165152
17.0,32.0,2012-10-19,5717.4,False,5717.4,5176.366629514264
17.0,32.0,2012-10-26,5539.32,False,5539.32,6032.930465085298
17.0,33.0,2012-08-17,8456.17,False,8456.17,8289.423997844406
17.0,33.0,2012-08-24,9658.8,False,9658.8,7927.41093347573
17.0,33.0,2012-08-31,6702.59,False,6702.59,7426.289710968884
17.0,33.0,2012-09-07,5046.6,True,5046.6,6640.111324906798
17.0,33.0,2012-09-14,5160.95,False,5160.95,4960.7779244335525
17.0,33.0,2012-09-21,4342.2,False,4342.2,4734.151366570021
17.0,33.0,2012-09-28,4256.16,False,4256.16,3678.463602352043
17.0,33.0,2012-10-05,4658.96,False,4658.96,5000.421746966918
17.0,33.0,2012-10-12,4551.09,False,4551.09,4797.3600095951015
17.0,33.0,2012-10-19,5497.05,False,5497.05,4980.683442897326
17.0,33.0,2012-10-26,7523.63,False,7523.63,5819.122964483148
17.0,34.0,2012-08-17,9883.37,False,9883.37,11028.173631824706
17.0,34.0,2012-08-24,10463.24,False,10463.24,10076.413771934833
17.0,34.0,2012-08-31,10262.32,False,10262.32,10051.60085656204
17.0,34.0,2012-09-07,15112.95,True,15112.95,11284.952456659756
17.0,34.0,2012-09-14,11384.54,False,11384.54,11761.499071367823
17.0,34.0,2012-09-21,11352.39,False,11352.39,11038.601312346836
17.0,34.0,2012-09-28,12577.89,False,12577.89,10054.130817422163
17.0,34.0,2012-10-05,11414.6,False,11414.6,11980.470500940237
17.0,34.0,2012-10-12,11766.02,False,11766.02,10217.127084684058
17.0,34.0,2012-10-19,12787.96,False,12787.96,10488.277245053045
17.0,34.0,2012-10-26,10939.02,False,10939.02,11674.855930578558
17.0,35.0,2012-08-17,1446.4,False,1446.4,1314.289992232347
17.0,35.0,2012-08-24,1437.82,False,1437.82,1453.6710667613092
17.0,35.0,2012-08-31,1610.99,False,1610.99,1784.860875524209
17.0,35.0,2012-09-07,1286.74,True,1286.74,1941.15922545832
17.0,35.0,2012-09-14,1172.36,False,1172.36,2046.429082705716
17.0,35.0,2012-09-21,1239.58,False,1239.58,1567.921866836337
17.0,35.0,2012-09-28,1085.05,False,1085.05,1280.7606889222084
17.0,35.0,2012-10-05,1012.05,False,1012.05,1510.3836400234927
17.0,35.0,2012-10-12,819.37,False,819.37,913.3000586992122
17.0,35.0,2012-10-19,1341.93,False,1341.93,997.793563629506
17.0,35.0,2012-10-26,1370.88,False,1370.88,1023.7217023418089
17.0,36.0,2012-08-17,84.92,False,84.92,1036.4199456764673
17.0,36.0,2012-08-24,100.34,False,100.34,1060.151506549295
17.0,36.0,2012-08-31,124.72,False,124.72,1065.4711235469483
17.0,36.0,2012-09-07,754.03,True,754.03,2750.7932619185794
17.0,36.0,2012-09-14,447.82,False,447.82,1711.414881284879
17.0,36.0,2012-09-21,676.19,False,676.19,1275.8313821690426
17.0,36.0,2012-09-28,363.09,False,363.09,1002.5990255844378
17.0,36.0,2012-10-05,724.08,False,724.08,1137.271509195975
17.0,36.0,2012-10-12,1155.34,False,1155.34,1333.6437824674408
17.0,36.0,2012-10-19,1163.99,False,1163.99,1243.15544454597
17.0,36.0,2012-10-26,1485.85,False,1485.85,1364.566346917325
17.0,38.0,2012-08-17,70168.8,False,70168.8,84711.7805004016
17.0,38.0,2012-08-24,86829.19,False,86829.19,83727.6706569918
17.0,38.0,2012-08-31,76260.19,False,76260.19,85103.5962971711
17.0,38.0,2012-09-07,76286.55,True,76286.55,79051.02448834205
17.0,38.0,2012-09-14,94870.28,False,94870.28,85763.91201296714
17.0,38.0,2012-09-21,81460.5,False,81460.5,80693.75839325145
17.0,38.0,2012-09-28,85999.9,False,85999.9,84503.47547596267
17.0,38.0,2012-10-05,86552.41,False,86552.41,81584.72453797751
17.0,38.0,2012-10-12,83821.57,False,83821.57,87904.24093642237
17.0,38.0,2012-10-19,95596.11,False,95596.11,81880.25345765598
17.0,38.0,2012-10-26,70879.24,False,70879.24,84244.5635889369
17.0,40.0,2012-08-17,44739.0,False,44739.0,45074.34257770782
17.0,40.0,2012-08-24,46728.81,False,46728.81,45491.1726424637
17.0,40.0,2012-08-31,45249.48,False,45249.48,46328.96382778248
17.0,40.0,2012-09-07,62484.44,True,62484.44,55546.76331697232
17.0,40.0,2012-09-14,57670.34,False,57670.34,54312.09766749131
17.0,40.0,2012-09-21,56163.89,False,56163.89,52203.16104985507
17.0,40.0,2012-09-28,54070.35,False,54070.35,52052.08820438821
17.0,40.0,2012-10-05,53060.77,False,53060.77,54238.46263173272
17.0,40.0,2012-10-12,49252.87,False,49252.87,50224.55695855294
